,Species_name,GAskew,Gene_name,TCskew,Stg-Sac
1321,Allodontermes schultzei,-0.6264775413711584,['ND4'],0.30522088353413657,-128
1322,Allodontermes schultzei,-0.7653631284916201,['ND4L'],0.1134020618556701,-21
1323,Allodontermes schultzei,0.0,['ND6'],-0.6176470588235294,55
1324,Allodontermes schultzei,0.12387791741472172,['CYTB'],-0.415929203539823,150
1325,Allodontermes schultzei,-0.6492411467116358,['ND1'],0.28823529411764703,-96
1326,Macrotermes annandalei,-0.08704061895551257,['ND2'],-0.49902912621359224,120
1327,Macrotermes annandalei,-0.04145077720207254,['COX1'],-0.37645536869340235,191
1328,Macrotermes annandalei,0.0196078431372549,['COX2'],-0.517426273458445,73
1329,Macrotermes annandalei,-0.0136986301369863,['ATP8'],-0.8651685393258427,10
1330,Macrotermes annandalei,-0.01557632398753894,['ATP6'],-0.6,84
1331,Macrotermes annandalei,0.030612244897959183,['COX3'],-0.42065491183879095,100
1332,Macrotermes annandalei,0.005780346820809248,['ND3'],-0.6132596685082873,42
1333,Macrotermes annandalei,-0.6703296703296703,['ND5'],0.14240506329113925,-172
1334,Macrotermes annandalei,-0.6622754491017964,['ND4'],0.23711340206185566,-136
1335,Macrotermes annandalei,-0.7710843373493976,['ND4L'],0.22105263157894736,-29
1336,Macrotermes annandalei,-0.08837209302325581,['ND6'],-0.6934306569343066,55
1337,Macrotermes annandalei,0.05514705882352941,['CYTB'],-0.5051903114186851,167
1338,Macrotermes annandalei,-0.6666666666666666,['ND1'],0.2,-95
1339,Pseudacanthotermes militaris,-0.09375,['ND2'],-0.4807692307692308,103
1340,Pseudacanthotermes militaris,-0.007575757575757576,['COX1'],-0.34926958831341304,180
1341,Pseudacanthotermes militaris,0.03164556962025317,['COX2'],-0.45,70
1342,Pseudacanthotermes militaris,-0.05714285714285714,['ATP8'],-0.797752808988764,7
1343,Pseudacanthotermes militaris,-0.012269938650306749,['ATP6'],-0.6169014084507042,83
1344,Pseudacanthotermes militaris,0.02313624678663239,['COX3'],-0.40609137055837563,105
1345,Pseudacanthotermes militaris,-0.005847953216374269,['ND3'],-0.615819209039548,45
1346,Pseudacanthotermes militaris,-0.6632231404958677,['ND5'],0.19248826291079812,-160
1347,Pseudacanthotermes militaris,-0.6626794258373205,['ND4'],0.23622047244094488,-130
1348,Pseudacanthotermes militaris,-0.7751479289940828,['ND4L'],0.09473684210526316,-25
1349,Pseudacanthotermes militaris,-0.06912442396313365,['ND6'],-0.6617647058823529,53
1350,Pseudacanthotermes militaris,0.08992805755395683,['CYTB'],-0.49469964664310956,166
1351,Pseudacanthotermes militaris,-0.6644067796610169,['ND1'],0.2536443148688047,-103
1352,Amitermes dentatus,-0.20388349514563106,['ND2'],-0.48549323017408125,83
1353,Amitermes dentatus,-0.13144329896907217,['COX1'],-0.3342002600780234,164
1354,Amitermes dentatus,-0.05329153605015674,['COX2'],-0.4918032786885246,66
1355,Amitermes dentatus,-0.18421052631578946,['ATP8'],-0.8313253012048193,5
1356,Amitermes dentatus,-0.168141592920354,['ATP6'],-0.5752212389380531,65
1357,Amitermes dentatus,-0.04591836734693878,['COX3'],-0.41687979539641945,97
1358,Amitermes dentatus,-0.15083798882681565,['ND3'],-0.5657142857142857,37
1359,Amitermes dentatus,-0.6579476861167002,['ND5'],0.023112480739599383,-162
1360,Amitermes dentatus,-0.6646562123039808,['ND4'],0.19223300970873786,-135
1361,Amitermes dentatus,-0.7790055248618785,['ND4L'],-0.0297029702970297,-24
1362,Amitermes dentatus,-0.13875598086124402,['ND6'],-0.6716417910447762,62
1363,Amitermes dentatus,0.0035842293906810036,['CYTB'],-0.4930555555555556,146
1364,Amitermes dentatus,-0.6369982547993019,['ND1'],0.1130952380952381,-96
1365,Hospitalitermes hospitalis,-0.11844660194174757,['ND2'],-0.45136186770428016,74
1366,Hospitalitermes hospitalis,-0.06598984771573604,['COX1'],-0.32100396301188905,155
1367,Hospitalitermes hospitalis,-0.055900621118012424,['COX2'],-0.4325068870523416,53
1368,Hospitalitermes hospitalis,-0.2054794520547945,['ATP8'],-0.813953488372093,7
1369,Hospitalitermes hospitalis,-0.07317073170731707,['ATP6'],-0.48441926345609065,63
1370,Hospitalitermes hospitalis,0.05699481865284974,['COX3'],-0.3501259445843829,97
1371,Hospitalitermes hospitalis,-0.10465116279069768,['ND3'],-0.5113636363636364,40
1372,Hospitalitermes hospitalis,-0.6094069529652352,['ND5'],0.13082706766917293,-153
1373,Hospitalitermes hospitalis,-0.6177884615384616,['ND4'],0.16796875,-106
1374,Hospitalitermes hospitalis,-0.7175141242937854,['ND4L'],0.08571428571428572,-29
1375,Hospitalitermes hospitalis,-0.0776255707762557,['ND6'],-0.6434108527131783,53
1376,Hospitalitermes hospitalis,0.0528169014084507,['CYTB'],-0.4381625441696113,145
1377,Hospitalitermes hospitalis,-0.6306620209059234,['ND1'],0.12,-83
1378,Trichotermes ducis,-0.04854368932038835,['ND2'],-0.4700193423597679,103
1379,Trichotermes ducis,-0.09481668773704172,['COX1'],-0.3103448275862069,145
1380,Trichotermes ducis,-0.043209876543209874,['COX2'],-0.4404432132963989,67
1381,Trichotermes ducis,-0.06329113924050633,['ATP8'],-0.75,5
1382,Trichotermes ducis,-0.14285714285714285,['ATP6'],-0.5955056179775281,76
1383,Trichotermes ducis,-0.08808290155440414,['COX3'],-0.42065491183879095,94
1384,Trichotermes ducis,-0.0847457627118644,['ND3'],-0.536723163841808,35
1385,Trichotermes ducis,-0.6555217831813577,['ND5'],0.05100463678516229,-155
1386,Trichotermes ducis,-0.6318289786223278,['ND4'],0.19123505976095617,-121
1387,Trichotermes ducis,-0.7541899441340782,['ND4L'],-0.02912621359223301,-18
1388,Trichotermes ducis,-0.16216216216216217,['ND6'],-0.6313725490196078,44
1389,Trichotermes ducis,-0.0948905109489051,['CYTB'],-0.45051194539249145,139
1390,Trichotermes ducis,-0.6493055555555556,['ND1'],0.16374269005847952,-93
1391,Microtermes obesi,0.057692307692307696,['ND2'],-0.42578125,129
1392,Microtermes obesi,0.01910828025477707,['COX1'],-0.2817824377457405,152
1393,Microtermes obesi,0.01875,['COX2'],-0.4818941504178273,71
1394,Microtermes obesi,-0.02857142857142857,['ATP8'],-0.797752808988764,13
1395,Microtermes obesi,-0.05167173252279635,['ATP6'],-0.5738636363636364,82
1396,Microtermes obesi,0.0407673860911271,['COX3'],-0.41784037558685444,110
1397,Microtermes obesi,0.017142857142857144,['ND3'],-0.5642458100558659,45
1398,Microtermes obesi,-0.6422764227642277,['ND5'],0.18361153262518967,-158
1399,Microtermes obesi,-0.6232227488151659,['ND4'],0.248,-118
1400,Microtermes obesi,-0.7430167597765364,['ND4L'],0.09278350515463918,-28
1401,Microtermes obesi,-0.03139013452914798,['ND6'],-0.6165413533834586,55
1402,Microtermes obesi,0.11888111888111888,['CYTB'],-0.45195729537366547,157
1403,Microtermes obesi,-0.6586206896551724,['ND1'],0.2434017595307918,-108
1404,Proboscitermes tubuliferus,-0.12045889101338432,['ND2'],-0.46168958742632615,89
1405,Proboscitermes tubuliferus,-0.09370988446726572,['COX1'],-0.3263707571801567,153
1406,Proboscitermes tubuliferus,-0.08517350157728706,['COX2'],-0.44021739130434784,55
1407,Proboscitermes tubuliferus,-0.1780821917808219,['ATP8'],-0.7441860465116279,8
1408,Proboscitermes tubuliferus,-0.11572700296735905,['ATP6'],-0.5542521994134897,58
1409,Proboscitermes tubuliferus,-0.089058524173028,['COX3'],-0.3384615384615385,72
1410,Proboscitermes tubuliferus,-0.21787709497206703,['ND3'],-0.4857142857142857,30
1411,Proboscitermes tubuliferus,-0.628099173553719,['ND5'],0.07339449541284404,-124
1412,Proboscitermes tubuliferus,-0.6165680473372781,['ND4'],0.15831663326653306,-141
1413,Proboscitermes tubuliferus,-0.6864864864864865,['ND4L'],0.010309278350515464,-23
1414,Proboscitermes tubuliferus,-0.19642857142857142,['ND6'],-0.6226415094339622,47
1415,Proboscitermes tubuliferus,-0.0626118067978533,['CYTB'],-0.4226086956521739,117
1416,Proboscitermes tubuliferus,-0.587521663778163,['ND1'],0.10650887573964497,-67
1417,Havilanditermes proatripennis,-0.13618677042801555,['ND2'],-0.5212355212355212,93
1418,Havilanditermes proatripennis,-0.1539424280350438,['COX1'],-0.32171581769436997,109
1419,Havilanditermes proatripennis,-0.11949685534591195,['COX2'],-0.4822888283378747,74
1420,Havilanditermes proatripennis,-0.16666666666666666,['ATP8'],-0.7931034482758621,6
1421,Havilanditermes proatripennis,-0.14714714714714713,['ATP6'],-0.5747126436781609,60
1422,Havilanditermes proatripennis,-0.11224489795918367,['COX3'],-0.391304347826087,80
1423,Havilanditermes proatripennis,-0.11764705882352941,['ND3'],-0.550561797752809,37
1424,Havilanditermes proatripennis,-0.6551020408163265,['ND5'],0.03058103975535168,-146
1425,Havilanditermes proatripennis,-0.6591179976162098,['ND4'],0.100990099009901,-125
1426,Havilanditermes proatripennis,-0.7,['ND4L'],0.0196078431372549,-21
1427,Havilanditermes proatripennis,-0.17272727272727273,['ND6'],-0.6575875486381323,46
1428,Havilanditermes proatripennis,-0.10211267605633803,['CYTB'],-0.4628975265017668,116
1429,Havilanditermes proatripennis,-0.6501766784452296,['ND1'],0.07058823529411765,-90
1430,Ateuchotermes retifaciens,-0.12890625,['ND2'],-0.5076923076923077,83
1431,Ateuchotermes retifaciens,-0.10855683269476372,['COX1'],-0.3411764705882353,158
1432,Ateuchotermes retifaciens,-0.00303951367781155,['COX2'],-0.4943820224719101,69
1433,Ateuchotermes retifaciens,-0.07692307692307693,['ATP8'],-0.7777777777777778,8
1434,Ateuchotermes retifaciens,-0.09202453987730061,['ATP6'],-0.5887323943661972,76
1435,Ateuchotermes retifaciens,-0.015384615384615385,['COX3'],-0.40966921119592875,87
1436,Ateuchotermes retifaciens,-0.12087912087912088,['ND3'],-0.5581395348837209,42
1437,Ateuchotermes retifaciens,-0.6625766871165644,['ND5'],0.07763975155279502,-154
1438,Ateuchotermes retifaciens,-0.6790419161676646,['ND4'],0.16306483300589392,-119
1439,Ateuchotermes retifaciens,-0.7802197802197802,['ND4L'],0.0,-29
1440,Ateuchotermes retifaciens,-0.1,['ND6'],-0.7132352941176471,62
1441,Ateuchotermes retifaciens,-0.029304029304029304,['CYTB'],-0.4930555555555556,137
1442,Ateuchotermes retifaciens,-0.6877192982456141,['ND1'],0.16071428571428573,-106
1443,Silvestritermes heyeri,-0.1898238747553816,['ND2'],-0.4894433781190019,92
1444,Silvestritermes heyeri,-0.14430379746835442,['COX1'],-0.3350993377483444,140
1445,Silvestritermes heyeri,-0.1786833855799373,['COX2'],-0.5136612021857924,66
1446,Silvestritermes heyeri,-0.4,['ATP8'],-0.7303370786516854,3
1447,Silvestritermes heyeri,-0.22388059701492538,['ATP6'],-0.5801749271137027,45
1448,Silvestritermes heyeri,-0.1282051282051282,['COX3'],-0.4198473282442748,84
1449,Silvestritermes heyeri,-0.2558139534883721,['ND3'],-0.5083798882681564,30
1450,Silvestritermes heyeri,-0.671120246659815,['ND5'],-0.007704160246533128,-159
1451,Silvestritermes heyeri,-0.645083932853717,['ND4'],0.07450980392156863,-118
1452,Silvestritermes heyeri,-0.75,['ND4L'],-0.04081632653061224,-24
1453,Silvestritermes heyeri,-0.25,['ND6'],-0.6628352490421456,52
1454,Silvestritermes heyeri,-0.06474820143884892,['CYTB'],-0.44982698961937717,134
1455,Silvestritermes heyeri,-0.6458333333333334,['ND1'],0.07272727272727272,-86
1456,Euhamitermes hamatus,-0.0984251968503937,['ND2'],-0.45038167938931295,93
1457,Euhamitermes hamatus,-0.07944514501891552,['COX1'],-0.27393617021276595,133
1458,Euhamitermes hamatus,-0.03164556962025317,['COX2'],-0.43089430894308944,53
1459,Euhamitermes hamatus,0.07894736842105263,['ATP8'],-0.8072289156626506,9
1460,Euhamitermes hamatus,-0.06369426751592357,['ATP6'],-0.5086705202312138,71
1461,Euhamitermes hamatus,-0.033942558746736295,['COX3'],-0.365,83
1462,Euhamitermes hamatus,-0.10465116279069768,['ND3'],-0.4945054945054945,35
1463,Euhamitermes hamatus,-0.6073245167853509,['ND5'],0.06103286384976526,-137
1464,Euhamitermes hamatus,-0.5952662721893491,['ND4'],0.21442885771543085,-136
1465,Euhamitermes hamatus,-0.7288135593220338,['ND4L'],0.009523809523809525,-20
1466,Euhamitermes hamatus,-0.1152073732718894,['ND6'],-0.6,47
1467,Euhamitermes hamatus,-0.02214022140221402,['CYTB'],-0.4379310344827586,152
1468,Euhamitermes hamatus,-0.6215277777777778,['ND1'],0.10510510510510511,-79
1469,Furculitermes winifredae,-0.06285714285714286,['ND2'],-0.39250493096646943,93
1470,Furculitermes winifredae,-0.0688360450563204,['COX1'],-0.27882037533512066,138
1471,Furculitermes winifredae,-0.048484848484848485,['COX2'],-0.37464788732394366,38
1472,Furculitermes winifredae,-0.0684931506849315,['ATP8'],-0.6976744186046512,11
1473,Furculitermes winifredae,-0.07317073170731707,['ATP6'],-0.47875354107648727,54
1474,Furculitermes winifredae,-0.045,['COX3'],-0.31070496083550914,65
1475,Furculitermes winifredae,-0.07777777777777778,['ND3'],-0.5287356321839081,34
1476,Furculitermes winifredae,-0.5954825462012321,['ND5'],0.10283159463487332,-120
1477,Furculitermes winifredae,-0.5690072639225182,['ND4'],0.1776061776061776,-107
1478,Furculitermes winifredae,-0.6853932584269663,['ND4L'],0.019230769230769232,-26
1479,Furculitermes winifredae,-0.08771929824561403,['ND6'],-0.5708812260536399,34
1480,Furculitermes winifredae,-0.01773049645390071,['CYTB'],-0.37543859649122807,119
1481,Furculitermes winifredae,-0.6269430051813472,['ND1'],0.13864306784660768,-83
1482,Amitermes meridionalis,-0.18664047151277013,['ND2'],-0.4722753346080306,97
1483,Amitermes meridionalis,-0.13700384122919335,['COX1'],-0.34554973821989526,151
1484,Amitermes meridionalis,-0.10559006211180125,['COX2'],-0.4415954415954416,54
1485,Amitermes meridionalis,-0.09333333333333334,['ATP8'],-0.7857142857142857,13
1486,Amitermes meridionalis,-0.14285714285714285,['ATP6'],-0.5880597014925373,66
1487,Amitermes meridionalis,-0.08163265306122448,['COX3'],-0.40153452685422,90
1488,Amitermes meridionalis,-0.1366120218579235,['ND3'],-0.5789473684210527,38
1489,Amitermes meridionalis,-0.6425619834710744,['ND5'],-0.006230529595015576,-150
1490,Amitermes meridionalis,-0.6510228640192539,['ND4'],0.11500974658869395,-130
1491,Amitermes meridionalis,-0.7790055248618785,['ND4L'],-0.1485148514851485,-21
1492,Amitermes meridionalis,-0.14150943396226415,['ND6'],-0.660377358490566,47
1493,Amitermes meridionalis,-0.0374331550802139,['CYTB'],-0.44851657940663175,138
1494,Amitermes meridionalis,-0.648506151142355,['ND1'],0.08235294117647059,-75
1495,Odontotermes minutus,0.01568627450980392,['ND2'],-0.4789272030651341,129
1496,Odontotermes minutus,0.04113110539845758,['COX1'],-0.33506493506493507,206
1497,Odontotermes minutus,0.047021943573667714,['COX2'],-0.4777777777777778,68
1498,Odontotermes minutus,0.07894736842105263,['ATP8'],-0.6626506024096386,12
1499,Odontotermes minutus,0.043209876543209874,['ATP6'],-0.5649717514124294,86
1500,Odontotermes minutus,0.08396946564885496,['COX3'],-0.41414141414141414,92
1501,Odontotermes minutus,-0.011904761904761904,['ND3'],-0.5698924731182796,50
1502,Odontotermes minutus,-0.6332665330661322,['ND5'],0.2037037037037037,-164
1503,Odontotermes minutus,-0.6208530805687204,['ND4'],0.24425887265135698,-130
1504,Odontotermes minutus,-0.7272727272727273,['ND4L'],0.16,-21
1505,Odontotermes minutus,-0.03317535545023697,['ND6'],-0.6842105263157895,59
1506,Odontotermes minutus,0.08166969147005444,['CYTB'],-0.47810858143607704,156
1507,Odontotermes minutus,-0.6173044925124792,['ND1'],0.24096385542168675,-83
1508,Nasutitermes longipennis,-0.048355899419729204,['ND2'],-0.4679611650485437,114
1509,Nasutitermes longipennis,-0.06683480453972257,['COX1'],-0.3377659574468085,157
1510,Nasutitermes longipennis,-0.01557632398753894,['COX2'],-0.45604395604395603,76
1511,Nasutitermes longipennis,0.0,['ATP8'],-0.7349397590361446,10
1512,Nasutitermes longipennis,-0.016286644951140065,['ATP6'],-0.5271565495207667,64
1513,Nasutitermes longipennis,0.007518796992481203,['COX3'],-0.3697916666666667,95
1514,Nasutitermes longipennis,-0.06666666666666667,['ND3'],-0.5057471264367817,44
1515,Nasutitermes longipennis,-0.6449948400412797,['ND5'],0.10260336906584992,-153
1516,Nasutitermes longipennis,-0.6558363417569194,['ND4'],0.2046783625730994,-123
1517,Nasutitermes longipennis,-0.7,['ND4L'],0.0392156862745098,-24
1518,Nasutitermes longipennis,-0.08837209302325581,['ND6'],-0.6412213740458015,51
1519,Nasutitermes longipennis,0.08833922261484099,['CYTB'],-0.4507042253521127,143
1520,Nasutitermes longipennis,-0.6491228070175439,['ND1'],0.12094395280235988,-88
1521,Bulbitermes laticephalus,-0.15789473684210525,['ND2'],-0.5452793834296724,113
1522,Bulbitermes laticephalus,-0.1724137931034483,['COX1'],-0.3543307086614173,143
1523,Bulbitermes laticephalus,-0.1761006289308176,['COX2'],-0.5149863760217984,64
1524,Bulbitermes laticephalus,-0.13513513513513514,['ATP8'],-0.8352941176470589,9
1525,Bulbitermes laticephalus,-0.20121951219512196,['ATP6'],-0.5714285714285714,60
1526,Bulbitermes laticephalus,-0.1341772151898734,['COX3'],-0.41237113402061853,90
1527,Bulbitermes laticephalus,-0.11864406779661017,['ND3'],-0.536723163841808,36
1528,Bulbitermes laticephalus,-0.6799184505606524,['ND5'],-0.014040561622464899,-152
1529,Bulbitermes laticephalus,-0.6752136752136753,['ND4'],0.08190476190476191,-129
1530,Bulbitermes laticephalus,-0.7430167597765364,['ND4L'],0.009708737864077669,-25
1531,Bulbitermes laticephalus,-0.2782608695652174,['ND6'],-0.6870229007633588,46
1532,Bulbitermes laticephalus,-0.11858407079646018,['CYTB'],-0.44815465729349735,105
1533,Bulbitermes laticephalus,-0.6766256590509666,['ND1'],0.06818181818181818,-69
1534,Labritermes buttelreepeni,-0.0546875,['ND2'],-0.48936170212765956,104
1535,Labritermes buttelreepeni,-0.020512820512820513,['COX1'],-0.3202614379084967,164
1536,Labritermes buttelreepeni,-0.022082018927444796,['COX2'],-0.47282608695652173,65
1537,Labritermes buttelreepeni,-0.04,['ATP8'],-0.7619047619047619,9
1538,Labritermes buttelreepeni,0.020895522388059702,['ATP6'],-0.5451895043731778,70
1539,Labritermes buttelreepeni,0.033419023136246784,['COX3'],-0.38,106
1540,Labritermes buttelreepeni,-0.029585798816568046,['ND3'],-0.5054945054945055,39
1541,Labritermes buttelreepeni,-0.6078028747433265,['ND5'],0.09259259259259259,-121
1542,Labritermes buttelreepeni,-0.611904761904762,['ND4'],0.1865079365079365,-119
1543,Labritermes buttelreepeni,-0.7569060773480663,['ND4L'],0.0891089108910891,-25
1544,Labritermes buttelreepeni,-0.09259259259259259,['ND6'],-0.632183908045977,55
1545,Labritermes buttelreepeni,0.05714285714285714,['CYTB'],-0.445993031358885,140
1546,Labritermes buttelreepeni,-0.6500857632933105,['ND1'],0.21194029850746268,-95
1547,Araujotermes parvellus,-0.15913555992141454,['ND2'],-0.5181644359464627,93
1548,Araujotermes parvellus,-0.20304568527918782,['COX1'],-0.3289299867899604,116
1549,Araujotermes parvellus,-0.14984709480122324,['COX2'],-0.48044692737430167,54
1550,Araujotermes parvellus,-0.21621621621621623,['ATP8'],-0.788235294117647,8
1551,Araujotermes parvellus,-0.17964071856287425,['ATP6'],-0.563953488372093,65
1552,Araujotermes parvellus,-0.11508951406649616,['COX3'],-0.3979591836734694,75
1553,Araujotermes parvellus,-0.1724137931034483,['ND3'],-0.5111111111111111,37
1554,Araujotermes parvellus,-0.6361767728674204,['ND5'],0.053929121725731895,-150
1555,Araujotermes parvellus,-0.6614645858343338,['ND4'],0.07632093933463796,-118
1556,Araujotermes parvellus,-0.6864864864864865,['ND4L'],0.009708737864077669,-22
1557,Araujotermes parvellus,-0.19069767441860466,['ND6'],-0.6564885496183206,49
1558,Araujotermes parvellus,-0.04225352112676056,['CYTB'],-0.45936395759717313,125
1559,Araujotermes parvellus,-0.6556521739130434,['ND1'],0.09826589595375723,-85
1560,Cubitermes oblectatus,-0.1377952755905512,['ND2'],-0.4419551934826884,74
1561,Cubitermes oblectatus,-0.14898989898989898,['COX1'],-0.3333333333333333,143
1562,Cubitermes oblectatus,-0.1076923076923077,['COX2'],-0.4722222222222222,51
1563,Cubitermes oblectatus,-0.2857142857142857,['ATP8'],-0.6629213483146067,3
1564,Cubitermes oblectatus,-0.12835820895522387,['ATP6'],-0.5801749271137027,68
1565,Cubitermes oblectatus,-0.11450381679389313,['COX3'],-0.37948717948717947,77
1566,Cubitermes oblectatus,-0.1657142857142857,['ND3'],-0.5642458100558659,43
1567,Cubitermes oblectatus,-0.6488395560040363,['ND5'],-0.013740458015267175,-142
1568,Cubitermes oblectatus,-0.6391875746714456,['ND4'],0.04930966469428008,-118
1569,Cubitermes oblectatus,-0.7348066298342542,['ND4L'],0.04950495049504951,-23
1570,Cubitermes oblectatus,-0.18552036199095023,['ND6'],-0.664179104477612,45
1571,Cubitermes oblectatus,-0.08480565371024736,['CYTB'],-0.47183098591549294,123
1572,Cubitermes oblectatus,-0.6256499133448874,['ND1'],0.03067484662576687,-85
1573,Cornitermes pugnax,-0.17870722433460076,['ND2'],-0.48616600790513836,84
1574,Cornitermes pugnax,-0.17380352644836272,['COX1'],-0.3022636484687084,108
1575,Cornitermes pugnax,-0.1165644171779141,['COX2'],-0.47075208913649025,55
1576,Cornitermes pugnax,-0.2777777777777778,['ATP8'],-0.7701149425287356,4
1577,Cornitermes pugnax,-0.23615160349854228,['ATP6'],-0.5761194029850746,50
1578,Cornitermes pugnax,-0.07537688442211055,['COX3'],-0.38701298701298703,78
1579,Cornitermes pugnax,-0.14942528735632185,['ND3'],-0.5595238095238095,40
1580,Cornitermes pugnax,-0.6416065911431514,['ND5'],0.029185867895545316,-129
1581,Cornitermes pugnax,-0.6444444444444445,['ND4'],0.050980392156862744,-108
1582,Cornitermes pugnax,-0.7555555555555555,['ND4L'],-0.0784313725490196,-19
1583,Cornitermes pugnax,-0.2579185520361991,['ND6'],-0.59375,42
1584,Cornitermes pugnax,-0.060714285714285714,['CYTB'],-0.42857142857142855,126
1585,Cornitermes pugnax,-0.6741767764298093,['ND1'],0.06395348837209303,-88
1586,Macrotermes vitrialatus,-0.07297830374753451,['ND2'],-0.4666666666666667,97
1587,Macrotermes vitrialatus,-0.05006418485237484,['COX1'],-0.34203655352480417,181
1588,Macrotermes vitrialatus,-0.003236245954692557,['COX2'],-0.4972972972972973,80
1589,Macrotermes vitrialatus,0.058823529411764705,['ATP8'],-0.7582417582417582,10
1590,Macrotermes vitrialatus,0.006097560975609756,['ATP6'],-0.5920679886685553,76
1591,Macrotermes vitrialatus,0.058524173027989825,['COX3'],-0.37373737373737376,100
1592,Macrotermes vitrialatus,-0.05952380952380952,['ND3'],-0.6284153005464481,44
1593,Macrotermes vitrialatus,-0.6527068437180796,['ND5'],0.20443740095087162,-167
1594,Macrotermes vitrialatus,-0.6541176470588236,['ND4'],0.24696356275303644,-131
1595,Macrotermes vitrialatus,-0.7966101694915254,['ND4L'],0.13131313131313133,-31
1596,Macrotermes vitrialatus,-0.06481481481481481,['ND6'],-0.6703296703296703,54
1597,Macrotermes vitrialatus,0.07414104882459313,['CYTB'],-0.47627416520210897,147
1598,Macrotermes vitrialatus,-0.6313043478260869,['ND1'],0.281437125748503,-92
1599,Tumulitermes recalvus,-0.0784313725490196,['ND2'],-0.5363984674329502,105
1600,Tumulitermes recalvus,-0.11528822055137844,['COX1'],-0.31459170013386883,126
1601,Tumulitermes recalvus,-0.08074534161490683,['COX2'],-0.4765840220385675,69
1602,Tumulitermes recalvus,-0.10810810810810811,['ATP8'],-0.7176470588235294,1
1603,Tumulitermes recalvus,-0.05952380952380952,['ATP6'],-0.5246376811594203,67
1604,Tumulitermes recalvus,0.017902813299232736,['COX3'],-0.3877551020408163,98
1605,Tumulitermes recalvus,-0.13636363636363635,['ND3'],-0.550561797752809,42
1606,Tumulitermes recalvus,-0.6422110552763819,['ND5'],0.07716049382716049,-157
1607,Tumulitermes recalvus,-0.6427703523693803,['ND4'],0.152,-132
1608,Tumulitermes recalvus,-0.7237569060773481,['ND4L'],-0.028037383177570093,-23
1609,Tumulitermes recalvus,-0.10185185185185185,['ND6'],-0.6934865900383141,56
1610,Tumulitermes recalvus,-0.012302284710017574,['CYTB'],-0.45486725663716815,138
1611,Tumulitermes recalvus,-0.647887323943662,['ND1'],0.06744868035190615,-92
1612,Orientotermes emersoni,-0.26459143968871596,['ND2'],-0.5090543259557344,75
1613,Orientotermes emersoni,-0.2325,['COX1'],-0.3609625668449198,129
1614,Orientotermes emersoni,-0.22424242424242424,['COX2'],-0.504225352112676,47
1615,Orientotermes emersoni,-0.4084507042253521,['ATP8'],-0.8181818181818182,6
1616,Orientotermes emersoni,-0.3373134328358209,['ATP6'],-0.5860058309037901,42
1617,Orientotermes emersoni,-0.22921914357682618,['COX3'],-0.38341968911917096,66
1618,Orientotermes emersoni,-0.29213483146067415,['ND3'],-0.6022727272727273,31
1619,Orientotermes emersoni,-0.6694560669456067,['ND5'],-0.10043668122270742,-116
1620,Orientotermes emersoni,-0.6823104693140795,['ND4'],-0.03313840155945419,-114
1621,Orientotermes emersoni,-0.7740112994350282,['ND4L'],-0.2,-22
1622,Orientotermes emersoni,-0.22746781115879827,['ND6'],-0.71875,41
1623,Orientotermes emersoni,-0.2084063047285464,['CYTB'],-0.484573502722323,115
1624,Orientotermes emersoni,-0.676950998185118,['ND1'],-0.0028169014084507044,-63
1625,Leucopitermes leucops,-0.16279069767441862,['ND2'],-0.4844961240310077,93
1626,Leucopitermes leucops,-0.18610421836228289,['COX1'],-0.3261163734776725,108
1627,Leucopitermes leucops,-0.2,['COX2'],-0.49444444444444446,55
1628,Leucopitermes leucops,-0.0410958904109589,['ATP8'],-0.7209302325581395,8
1629,Leucopitermes leucops,-0.20359281437125748,['ATP6'],-0.5561959654178674,47
1630,Leucopitermes leucops,-0.09950248756218906,['COX3'],-0.3963254593175853,81
1631,Leucopitermes leucops,-0.18232044198895028,['ND3'],-0.5606936416184971,35
1632,Leucopitermes leucops,-0.6436663233779608,['ND5'],-0.006060606060606061,-127
1633,Leucopitermes leucops,-0.6409638554216868,['ND4'],0.054474708171206226,-111
1634,Leucopitermes leucops,-0.7640449438202247,['ND4L'],0.057692307692307696,-28
1635,Leucopitermes leucops,-0.248868778280543,['ND6'],-0.65625,40
1636,Leucopitermes leucops,-0.1265164644714038,['CYTB'],-0.4542190305206463,107
1637,Leucopitermes leucops,-0.6571428571428571,['ND1'],-0.03151862464183381,-67
1638,Termes rostratus,-0.1029126213592233,['ND2'],-0.47775628626692457,81
1639,Termes rostratus,-0.09045226130653267,['COX1'],-0.32977303070761016,146
1640,Termes rostratus,-0.031446540880503145,['COX2'],-0.4670487106017192,61
1641,Termes rostratus,-0.15492957746478872,['ATP8'],-0.7727272727272727,10
1642,Termes rostratus,-0.049689440993788817,['ATP6'],-0.5562130177514792,66
1643,Termes rostratus,-0.03076923076923077,['COX3'],-0.37404580152671757,90
1644,Termes rostratus,-0.05027932960893855,['ND3'],-0.5542857142857143,36
1645,Termes rostratus,-0.6428571428571429,['ND5'],0.11214953271028037,-158
1646,Termes rostratus,-0.6138996138996139,['ND4'],0.21593291404612158,-112
1647,Termes rostratus,-0.7555555555555555,['ND4L'],0.0,-25
1648,Termes rostratus,-0.07407407407407407,['ND6'],-0.663003663003663,61
1649,Termes rostratus,0.017857142857142856,['CYTB'],-0.4355400696864111,140
1650,Termes rostratus,-0.6637781629116117,['ND1'],0.13609467455621302,-94
